name,come,wait,begin,finish
doc294,890.6856604833133,4.295785578983555,894.9814460622969,897.843257343177
doc300,890.7164237523896,1.488039724721375,892.204463477111,900.6713970936962
doc134,894.6066581977191,3.2365991454579444,897.843257343177,903.0373245501156
doc112,898.5926078015029,4.444716748612677,903.0373245501156,908.2860766740132
doc301,899.1213149892723,1.5500821044239501,900.6713970936962,904.4581173692593
doc305,905.1099151520161,0.0,905.1099151520161,915.5595785191607
doc307,907.3024948930096,13.202982282629137,920.5054771756387,924.7591591187447
doc308,907.6409201641904,5.509481954997568,913.150402119188,920.5054771756387
doc310,908.1355308974506,0.1505457765625806,908.2860766740132,913.150402119188
doc303,913.3284557713142,2.2311227478464843,915.5595785191607,921.3452856704623
doc312,920.6959231385315,0.6493625319308194,921.3452856704623,925.3921928561064
doc306,923.126657348034,10.990421468871205,934.1170788169052,938.388651129629
doc309,924.218600850564,0.5405582681806891,924.7591591187447,933.5889421640106
doc311,924.9260058927405,0.4661869633658853,925.3921928561064,934.1170788169052
doc313,932.1808121541234,1.408130009887259,933.5889421640106,936.8945540851819
doc314,935.8109360656397,1.0836180195422003,936.8945540851819,946.5577803200035
doc279,937.9670842322023,0.4215668974267146,938.388651129629,940.4023938266675
doc322,938.8189000135175,1.5834938131500849,940.4023938266675,944.428894276211
doc319,939.2303346665881,5.198559609622976,944.428894276211,952.9231381947594
doc315,945.4434090752655,3.612249928503388,949.0556590037689,955.4532494652218
doc316,945.5071241812965,1.0506561387070406,946.5577803200035,949.0556590037689
doc327,951.9439410266749,0.9791971680845108,952.9231381947594,962.5526613382534
doc120,952.0923988918012,10.460262446452248,962.5526613382534,967.445932342725
doc299,954.6957110764258,33.85400292179747,988.5497139982233,991.2680644760466
doc324,954.7444571905168,0.708792274705047,955.4532494652218,960.3351163655046
doc329,959.5263236402124,0.8087927252922782,960.3351163655046,966.4651032715242
doc332,962.6169244216262,4.829007921098764,967.445932342725,981.3546551542975
doc330,963.4939300157097,2.971173255814506,966.4651032715242,977.4921419785468
doc328,970.878911855663,6.613230122883806,977.4921419785468,995.4821769459749
doc167,973.1522807012373,22.329896244737597,995.4821769459749,1001.1290945593788
doc339,978.0632998985067,3.2913552557907906,981.3546551542975,983.9935391506123
doc172,978.7622957372774,12.50576873876912,991.2680644760466,993.9226201323961
doc335,982.5389982393237,1.4545409112885181,983.9935391506123,988.5497139982233
doc338,992.8605877499542,1.0620323824418847,993.9226201323961,1002.7976254941983
doc340,997.3007302607613,3.8283642986175437,1001.1290945593788,1009.420196721143
doc341,998.596540975417,4.201084518781272,1002.7976254941983,1006.247858642943
doc334,999.9372313521384,6.310627290804632,1006.247858642943,1008.6286095266926
doc337,1004.1450267409792,4.483582785713338,1008.6286095266926,1012.944700185432
doc343,1009.5586068986909,0.0,1009.5586068986909,1013.3759397242586
doc342,1011.4059271112653,1.53877307416667,1012.944700185432,1015.7412544197961
doc345,1015.6744504295345,0.0,1015.6744504295345,1020.11438970494
doc68,1016.0573844413736,0.0,1016.0573844413736,1019.5409708907098
doc333,1018.9296796826877,0.6112912080220667,1019.5409708907098,1022.3524797403787
doc353,1022.4979074291265,0.0,1022.4979074291265,1024.5706385500318
doc356,1027.5998861907326,0.0,1027.5998861907326,1031.966468564978
doc355,1029.046214397518,0.0,1029.046214397518,1032.968832709287
doc348,1029.136290018521,3.8325426907658766,1032.968832709287,1038.8022402727188
doc347,1030.3422181240735,1.6242504409044614,1031.966468564978,1038.9915029399335
doc346,1035.8456569166115,2.9565833561073305,1038.8022402727188,1044.8182946901823
doc365,1040.9614359421623,0.0,1040.9614359421623,1044.7779196069184
doc358,1042.5728013644373,2.2051182424811486,1044.7779196069184,1047.5102499344516
doc359,1046.9135554187708,0.0,1046.9135554187708,1051.6153321247336
doc367,1054.1906279538412,0.0,1054.1906279538412,1060.8299928247266
doc357,1060.9876745764668,0.0,1060.9876745764668,1063.9090976342902
doc368,1063.7314341152503,0.0,1063.7314341152503,1067.3703974723417
doc370,1068.5618486931523,0.0,1068.5618486931523,1070.9193611968726
doc363,1070.5855819385813,0.0,1070.5855819385813,1074.1364405332552
doc373,1081.692924848168,0.0,1081.692924848168,1094.60765322315
doc361,1086.0091796149538,0.0,1086.0091796149538,1088.034022585626
doc372,1089.1941316819361,0.0,1089.1941316819361,1092.9346901052315
doc380,1095.1211333964375,0.0,1095.1211333964375,1099.2531150866648
doc378,1097.9235912652111,0.0,1097.9235912652111,1103.48048468498
doc382,1098.0502951287092,1.2028199579556258,1099.2531150866648,1101.8468872189226
doc383,1107.3323449653553,0.0,1107.3323449653553,1109.5900568146528
doc392,1111.0849582456333,0.0,1111.0849582456333,1116.0898670184056
doc375,1111.6072060697495,0.0,1111.6072060697495,1113.8609929089203
doc384,1112.4998047651181,1.36118814380211,1113.8609929089203,1118.3219833331539
doc374,1116.7025613828362,0.0,1116.7025613828362,1132.9393509809768
doc393,1120.6554024648133,0.0,1120.6554024648133,1134.1856962470765
doc395,1121.1504947322885,11.788856248688262,1132.9393509809768,1135.9611521868492
doc394,1133.0048870953622,1.1808091517143566,1134.1856962470765,1139.4930925685233
doc396,1137.6075465056706,0.0,1137.6075465056706,1142.7430430434385
doc397,1141.4625891300723,0.0,1141.4625891300723,1144.8003426043092
doc398,1142.716741236383,0.026301807055460813,1142.7430430434385,1150.6253555850792
doc405,1143.7352470330543,1.0650955712549148,1144.8003426043092,1156.3793370847516
doc389,1150.9927339028118,0.0,1150.9927339028118,1169.101000925941
doc407,1162.3590861733117,0.0,1162.3590861733117,1165.54990653446
doc399,1162.6637372029802,2.8861693314797776,1165.54990653446,1169.3988136411133
doc412,1167.3729510450157,1.728049880925255,1169.101000925941,1175.7858965047608
doc401,1169.422272890462,0.0,1169.422272890462,1175.9409780928463
doc369,1175.5441420324958,3.1409201667224806,1178.6850621992182,1183.6943308990462
doc402,1175.7371062309805,0.04879027378024148,1175.7858965047608,1178.6850621992182
doc414,1175.9244477985683,0.016530294278027213,1175.9409780928463,1181.8536004300147
doc415,1181.9539980415068,0.0,1181.9539980415068,1184.0472331448864
doc381,1182.3734870592518,1.3208438397944064,1183.6943308990462,1190.4825352435982
doc388,1188.7342806979095,0.0,1188.7342806979095,1200.217410087112
doc366,1192.1498685315782,0.0,1192.1498685315782,1197.8752952399846
doc385,1192.2364522166251,10.974931836776705,1203.2113840534018,1206.5577517438205
doc417,1195.640545396695,2.234749843289592,1197.8752952399846,1202.0931322365143
doc421,1199.1218812055552,1.095528881556902,1200.217410087112,1203.2113840534018
doc410,1199.8430741767493,6.714677567071249,1206.5577517438205,1223.0651646542417
doc418,1200.706774556744,1.386357679770299,1202.0931322365143,1222.6053138186155
doc386,1203.9037072669562,31.531812934485288,1235.4355202014415,1242.3607324242948
doc411,1206.7638734386219,24.005504657442316,1230.7693780960642,1232.9798784618447
doc364,1208.7048309915767,18.27908231958304,1226.9839133111598,1230.7693780960642
doc422,1211.0329292247966,12.032235429445109,1223.0651646542417,1226.9839133111598
doc413,1213.1472275070987,25.177221809470893,1238.3244493165696,1249.4334381799024
doc426,1219.317316866271,3.287996952344429,1222.6053138186155,1225.121722770759
doc376,1219.8848473449625,5.2368754257965975,1225.121722770759,1233.1483659871994
doc425,1225.217181621398,7.931184365801528,1233.1483659871994,1236.1808184153788
doc351,1231.8545946861789,15.428302381168578,1247.2828970673474,1251.8612101966228
doc429,1232.151223546849,0.8286549149956954,1232.9798784618447,1235.4355202014415
doc352,1233.2452196593442,9.115512764950608,1242.3607324242948,1247.2828970673474
doc371,1235.2516080967775,0.9292103186012355,1236.1808184153788,1238.3244493165696
doc360,1244.0325245142235,18.89459690944568,1262.9271214236692,1265.2960756089267
doc416,1244.4846981353019,20.811377473624816,1265.2960756089267,1269.943704176237
doc430,1247.4553857165085,4.405824480114234,1251.8612101966228,1262.9271214236692
doc432,1248.9284172836162,0.5050208962861689,1249.4334381799024,1255.3344051820923
doc428,1253.4327575813456,22.13346628764384,1275.5662238689895,1278.214450757657
doc431,1254.375769670694,0.95863551139837,1255.3344051820923,1265.7898493226685
doc400,1256.0843687614897,9.705480561178774,1265.7898493226685,1268.04962764704
doc435,1265.307044975247,12.907405782410024,1278.214450757657,1280.8016338168081
doc391,1265.7632805738083,13.2518969798125,1279.0151775536208,1282.0692941626346
doc434,1266.8096063936548,1.2400212533852937,1268.04962764704,1275.5662238689895
doc438,1267.599102985913,2.3446011903238286,1269.943704176237,1275.4973631730152
doc440,1268.3078524997036,7.189510673311588,1275.4973631730152,1279.0151775536208
doc439,1271.9900228445574,8.811610972250719,1280.8016338168081,1287.7017721748452
doc321,1276.3223140806301,26.132167340376782,1302.454481421007,1305.43864842328
doc288,1280.0926180309432,11.351405472637452,1291.4440235035806,1297.7991115183488
doc443,1281.2577366032283,0.8115575594063102,1282.0692941626346,1300.4273073769964
doc409,1284.6158929595877,23.139149817150383,1307.755042776738,1311.8437139600705
doc262,1284.748764479282,19.441216721788578,1304.1899812010706,1307.8520288778661
doc444,1285.1942121011925,2.507560073652712,1287.7017721748452,1291.4440235035806
doc446,1292.336483686249,5.46262783209977,1297.7991115183488,1304.1899812010706
doc419,1297.0258383174228,10.826190560443365,1307.8520288778661,1310.5844582894874
doc441,1299.2774638644453,1.149843512551115,1300.4273073769964,1302.454481421007
doc449,1304.3027931551885,1.1358552680915182,1305.43864842328,1307.755042776738
doc451,1312.2715045241052,0.0,1312.2715045241052,1315.744914602243
doc448,1313.5110593087068,0.0,1313.5110593087068,1321.7792394222101
doc452,1319.0917009320972,0.0,1319.0917009320972,1321.8886310290181
doc445,1322.8887217619665,0.0,1322.8887217619665,1330.3395957513465
doc450,1326.8261836276831,0.0,1326.8261836276831,1335.5162156153374
doc278,1331.36385595747,0.0,1331.36385595747,1335.4714342726804
doc28,1333.517439637454,1.953994635226536,1335.4714342726804,1338.5709706710184
doc453,1335.776914080541,0.0,1335.776914080541,1337.9554520274055
doc268,1340.6070513201212,0.0,1340.6070513201212,1345.1014410691382
doc280,1341.9614943287572,0.0,1341.9614943287572,1345.1909207132285
doc455,1343.248089410988,1.8533516581501317,1345.1014410691382,1351.0313818018712
doc318,1345.0113117850728,0.17960892815563057,1345.1909207132285,1347.1959684186245
doc456,1346.393428798516,0.8025396201085186,1347.1959684186245,1352.7806354419406
doc458,1354.130610010057,0.0,1354.130610010057,1359.310532753124
doc163,1354.438841502073,0.0,1354.438841502073,1362.4529295287634
doc104,1359.0951885454635,0.21534420766056428,1359.310532753124,1361.4826537648137
doc261,1360.3553284444201,1.1273253203935383,1361.4826537648137,1364.1129864735385
doc462,1363.4038407265914,0.0,1363.4038407265914,1371.2635637276562
doc454,1366.768555171718,0.0,1366.768555171718,1375.7598384541782
doc461,1367.0068975218373,4.256666205818874,1371.2635637276562,1377.4594925217075
doc460,1367.4142444473928,8.345594006785404,1375.7598384541782,1378.6152623016078
doc350,1379.939679206601,0.0,1379.939679206601,1381.9670711686572
doc463,1379.9715209033127,0.0,1379.9715209033127,1384.304855854112
doc227,1380.3481907725263,1.6188803961308622,1381.9670711686572,1389.168594663515
doc466,1383.6212930265117,0.6835628276003263,1384.304855854112,1388.1871196151603
doc427,1387.787389629488,1.3812050340270616,1389.168594663515,1393.1853091989979
doc468,1388.0100446001334,0.17707501502695777,1388.1871196151603,1395.8511203678952
doc263,1393.7178241955944,0.0,1393.7178241955944,1396.5638742975307
doc35,1394.2225441436142,1.6285762242810051,1395.8511203678952,1408.6009775226871
doc403,1397.4198464406952,0.0,1397.4198464406952,1403.452644831748
doc465,1397.445384524685,6.007260307063007,1403.452644831748,1421.0474618965143
doc289,1406.1822697488844,2.41870777380268,1408.6009775226871,1416.1738118242804
doc349,1409.1953536536928,17.90054038678909,1427.0958940404819,1429.1852710973967
doc471,1411.4578722069098,11.41463067317818,1422.872502880088,1427.0958940404819
doc467,1412.8350271219188,3.338784702361636,1416.1738118242804,1422.872502880088
